Kategori,Fråga,Rätt svar,Fel svar 1,Fel svar 2,Fel svar 3
motor,Vad heter den tyska varvsgrupp som byggde Bismarck?,Blohm + Voss,Kriegsmarinewerft,Germania Werft,Deutsche Werft
motor,Vilken specifik längd hade Titanic?,269 meter,275 meter,260 meter,285 meter
motor,Vad heter den italienska varvsgrupp som byggde Costa Concordia?,Fincantieri,Ferretti,Azimut,Benetti
motor,Vilket år sjösattes Queen Mary 2?,2003,2001,2005,1999
motor,Vad heter den finländska varvsgrupp som byggde världens största kryssningsfartyg?,Meyer Turku,Aker Finnyards,STX Finland,Wärtsilä
motor,Vilken motor användes i första Riva Aquarama?,Chrysler V8,Ford V8,Chevrolet V8,Cadillac V8
motor,Vad heter den amerikanska firma som tillverkar Cigarette Racing boats?,Cigarette Racing Team,American Powerboats,Miami Marine,Speed Marine
motor,Vilket år grundades Ferretti Group?,1968,1965,1970,1972
motor,Vad heter den holländska varvsgrupp som byggde största privata yacht?,Lürssen,Oceanco,Feadship,Benetti
motor,Vilken specifik motor användes i Chris-Craft Cobra från 1960-talet?,Chrysler 440,Ford 427,Chevrolet 454,Cadillac 500
motor,Vad heter den italienska båttillverkare som gjorde Riva Aquarama?,Riva,Ferretti,Azimut,Pershing
motor,Vilket år köpte Ferretti Group Riva?,2000,1998,2002,1996
motor,Vad heter den amerikanska firma som tillverkar Formula powerboats?,Formula Boats,American Powerboats,Performance Marine,Speed Craft
motor,Vilken motor används i moderna Formula 1 powerboats?,Mercury Racing,Ilmor,Ford Cosworth,Chevrolet Marine
motor,Vad heter den schweiziska firma som tillverkar Pershing yachter?,Ferretti Group äger Pershing,Swiss Yachts,Alpine Marine,Lake Geneva Boats
motor,Vilket år introducerades första Sunseeker Predator?,1995,1993,1997,1991
motor,Vad heter den tyska varvsgrupp som byggde A (sailing yacht)?,Nobiskrug,Lürssen,Blohm + Voss,Meyer Werft
motor,Vilken motor användes i Donzi ZR powerboats?,Mercury Racing,OMC,Volvo Penta,MerCruiser
motor,Vad heter den amerikanska firma som tillverkade Cigarette Café Racer?,Cigarette Racing,American Marine,Miami Boats,Florida Speed
motor,Vilket år grundades Princess Yachts?,1965,1963,1967,1969
motor,Vad heter den italienska firma som äger Pershing och Riva?,Ferretti Group,Azimut-Benetti,Italian Marine,Luxury Yachts
motor,Vilken exakt Dodge Charger-årsmodell körde Dom i första Fast & Furious?,1970,1969,1971,1968
motor,Vad heter den specialbyggda Ford Mustang i Gone in 60 Seconds 2000?,Eleanor GT500,Shelby GT500,Boss 429,Mach 1
motor,Vilken motor hade ursprungliga Eleanor från 1974-filmen?,351 Cleveland,390 FE,428 Cobra Jet,429 Boss
motor,Vad körde Steve McQueen i den berömda jakten i Bullitt?,1968 Mustang GT 390 Fastback,1969 Mustang Boss 429,1967 Shelby GT500,1970 Mustang Mach 1
motor,Vilken bil jagade McQueens Mustang i Bullitt?,1968 Dodge Charger R/T,1969 Camaro SS,1970 Challenger R/T,1967 GTO
motor,Vad heter DeLorean-modellen i Back to the Future?,DMC-12,DMC-80,DeLorean Time Machine,DMC-81
motor,Vilken effekt behövde DeLorean för tidsresor?,1.21 gigawatt,1.21 terawatt,2.1 gigawatt,0.88 gigawatt
motor,Vad körde Burt Reynolds i Smokey and the Bandit?,1977 Pontiac Trans Am,1978 Camaro Z28,1976 Firebird Formula,1979 Trans Am
motor,Vilken färg hade Trans Am i Smokey and the Bandit?,Svart med gulddekor,Röd med vita ränder,Blå med silver,Vit med blå ränder
motor,Vad körde Jackie Chan i Rush Hour-serien?,2001 Mitsubishi Lancer Evolution,2000 Subaru Impreza WRX,1999 Honda Civic Type R,2002 Nissan Skyline GT-R
motor,Vilken Aston Martin körde Pierce Brosnan som James Bond?,DB5,V12 Vanquish,DB9,Vantage
motor,Vad körde Roger Moore som Bond i The Spy Who Loved Me?,Lotus Esprit S1,Aston Martin V8,BMW Z8,Jaguar XKR
motor,Vilken BMW körde Pierce Brosnan i Tomorrow Never Dies?,750iL,Z8,M5,X5
motor,Vad heter bilen som förvandlas till ubåt i Bond-filmerna?,Lotus Esprit,Aston Martin,BMW Z8,Jaguar
motor,Vilken motorcykel körde Tom Cruise i Mission Impossible 2?,Triumph Speed Triple,Ducati 996,Honda CBR900RR,Yamaha R1
motor,Vad körde Vin Diesel som Riddick i Pitch Black?,Kawasaki Ninja,Detta var inte en motorcykel,Suzuki Hayabusa,Honda CBR
motor,Vilken bil körde Ryan Gosling i Drive?,2011 Chevrolet Impala,2009 Dodge Challenger,2010 Ford Mustang,2008 Camaro SS
motor,Vad hade Goslings bil för specialegenskap i Drive?,Var en stuntbil,Hade nitro,Var bepansrad,Hade special motor
motor,Vilken Ferrari körde i Ferris Buellers Day Off?,1961 Ferrari 250 GT California,1965 Ferrari 275 GTB,1963 Ferrari 250 GTO,1967 Ferrari 275 GTS
motor,Var replican i Ferris Bueller gjord av?,Modena Design,Ferrari,Ford,Chevrolet
motor,Vad körde Will Smith i Bad Boys?,1994 Porsche 911 Turbo,1993 Ferrari 348,1995 Lamborghini Diablo,1992 Acura NSX
motor,Vilken motorcykel körde Angelina Jolie i Tomb Raider?,Triumph Speed Triple,Ducati Monster,BMW R1100GS,Honda VFR800
motor,Vilken bil förvandlades till Bumblebee i Transformers 2007?,Chevrolet Camaro,Ford Mustang,Dodge Challenger,Pontiac GTO
motor,Vad blev Bumblebee för årsmodell i slutet av första filmen?,2010 Camaro SS,2009 Camaro RS,2008 Camaro Z28,2011 Camaro
motor,Vilken Peterbilt blev Optimus Prime?,379,359,389,367
motor,Vad körde Shia LaBeouf innan han fick Bumblebee?,1977 Chevrolet Camaro,1976 Pontiac Firebird,1978 Camaro Z28,1975 Trans Am
motor,Vilken bil körde Baby Driver i öppningsscenen?,2006 Subaru WRX STI,2005 Mitsubishi Evo VIII,2007 Honda Civic Type R,2004 Nissan Skyline
motor,Vad heter fordonet i Mad Max Fury Road?,War Rig,Interceptor,Pursuit Special,Gigahorse
motor,Vilken bil var Max Interceptor baserad på?,Ford Falcon XB GT,Holden Monaro,Chevrolet Chevelle,Plymouth Barracuda
motor,Vilken motorcykel förknippas med Terminator 2?,Harley-Davidson Fat Boy,Harley Sportster,Honda Gold Wing,BMW K1200
motor,Vad vägde Arnold Schwarzeneggers Harley i T2?,317 kg,280 kg,350 kg,400 kg
motor,Vilken bil körde i The Italian Job 2003?,Mini Cooper S,Mini Cooper,BMW Mini,Classic Mini
motor,Hur många Mini Coopers användes i Italian Job remake?,13 stycken,8 stycken,20 stycken,6 stycken
motor,Vad körde Jason Statham i The Transporter?,BMW 735i E38,Mercedes S500,Audi A8,BMW 750iL
motor,Vilken Audi körde i Ronin?,S8,A8,S6,A6
motor,Vad hade BMW M5 E34 för motor i filmen Ronin?,S38B36,M30B35,S50B30,M60B40
motor,Vilken motorcykel körde Michelle Rodriguez i Fast Five?,Ducati SuperSport 1000 DS,Ducati 996,Ducati Monster 696,Ducati 848
motor,Vad heter Knight Rider-bilen egentligen?,KITT,K.A.R.R.,Knight Industries Two Thousand,Michael Knight Car
motor,Vilken bil var KITT baserad på?,Pontiac Trans Am,Chevrolet Camaro,Ford Mustang,Dodge Challenger
motor,Vad betydde KITT:s AI-akronym?,Knight Industries Two Thousand,Artificial Intelligence,Knight Interactive Technology,Keep It Together Technology
motor,Vilken röst hade KITT i originalserien?,William Daniels,James Earl Jones,Morgan Freeman,Sean Connery
motor,Vad körde The Dukes of Hazzard?,1969 Dodge Charger,1968 Charger R/T,1970 Challenger,1971 Plymouth 'Cuda
motor,Vad hette bilen i Dukes of Hazzard?,General Lee,Confederate,Rebel,Dixie
motor,Hur många Chargers förstördes under Dukes inspelning?,309 stycken,200 stycken,400 stycken,150 stycken
motor,Vad körde Magnum P.I.?,Ferrari 308 GTS,Ferrari 328,Ferrari Mondial,Ferrari Testarossa
motor,Vilken helikopter flög i Airwolf?,Bell 222,Hughes 500,Bell 206,Eurocopter
motor,Vad hette helikoptern i Blue Thunder?,Blue Thunder,Whisper Mode,ASTRO,Silent Death
motor,Vilken motorcykel körde i CHiPs TV-serien?,Kawasaki KZ1000,Honda CB750,Yamaha XS650,Suzuki GS750
motor,Vad körde Miami Vice-detektiverna?,Ferrari Daytona Spyder och Testarossa,Lamborghini Countach,Porsche 911 Turbo,Lotus Esprit
motor,Vilken båt hade Miami Vice?,Wellcraft Scarab 38,Cigarette Racing,Formula Thunderbird,Donzi ZR
motor,Vad körde A-Team i TV-serien?,GMC Vandura,Chevrolet Van,Ford Econoline,Dodge Ram Van
motor,Vilken färg hade A-Teams van?,Svart med röd rand,Grå med blå rand,Röd med svart rand,Blå med vit rand






